Date,Open,High,Low,Close,Adj Close,Volume,Days
2019-11-06,1598.420044,1598.420044,1587.02002,1589.540039,1589.540039,4465510000,1539
2019-11-07,1598.25,1607.410034,1590.329956,1593.98999,1593.98999,4151990000,1540
2019-11-08,1590.959961,1598.930054,1587.5,1598.859985,1598.859985,3508160000,1541
2019-11-11,1592.75,1595.439941,1588.310059,1594.77002,1594.77002,3041120000,1542
2019-11-12,1595.619995,1604.640015,1593.410034,1595.119995,1595.119995,3495560000,1543
2019-11-13,1588.290039,1591.849976,1581.060059,1589.180054,1589.180054,3513720000,1544
2019-11-14,1587.349976,1594.709961,1586.680054,1588.790039,1588.790039,3282090000,1545
2019-11-15,1594.060059,1598.199951,1591.040039,1596.449951,1596.449951,3359800000,1546
2019-11-18,1594.109985,1594.109985,1588.550049,1592.339966,1592.339966,3440140000,1547
2019-11-19,1594.959961,1602.959961,1592.040039,1598.290039,1598.290039,3613670000,1548
2019-11-20,1593.439941,1602.709961,1581.97998,1591.609985,1591.609985,4041010000,1549
2019-11-21,1594.099976,1595.609985,1581.040039,1583.959961,1583.959961,3744010000,1550
2019-11-22,1588.890015,1591.310059,1581.810059,1588.939941,1588.939941,3235270000,1551
2019-11-25,1594.48999,1623.98999,1594.48999,1621.900024,1621.900024,3514310000,1552
2019-11-26,1621.900024,1630.280029,1619.949951,1624.22998,1624.22998,4600450000,1553
2019-11-27,1626.800049,1634.77002,1626.800049,1634.099976,1634.099976,3035470000,1554
2019-11-29,1630.160034,1633.589966,1623.920044,1624.5,1624.5,1743420000,1555
2019-12-02,1626.560059,1627.339966,1606.630005,1607.579956,1607.579956,3285750000,1556
2019-12-03,1602.76001,1603.079956,1589.72998,1602.630005,1602.630005,3671580000,1557
2019-12-04,1607.680054,1618.380005,1607.680054,1613.900024,1613.900024,3702980000,1558
2019-12-05,1617.170044,1620.839966,1611.800049,1614.829956,1614.829956,3360480000,1559
2019-12-06,1620.920044,1637.900024,1620.920044,1633.839966,1633.839966,3483310000,1560
2019-12-09,1631.469971,1636.439941,1629.619995,1629.619995,1629.619995,3400470000,1561
2019-12-10,1629.099976,1633.73999,1626.369995,1631.709961,1631.709961,3346310000,1562
2019-12-11,1633.430054,1634.430054,1626.73999,1631.930054,1631.930054,3257650000,1563
2019-12-12,1631.800049,1654.069946,1629.859985,1644.810059,1644.810059,4003200000,1564
2019-12-13,1643.829956,1650.189941,1632.650024,1637.97998,1637.97998,3757650000,1565
2019-12-16,1647.199951,1658.619995,1647.199951,1649.939941,1649.939941,4070200000,1566
2019-12-17,1650.589966,1657.699951,1649.630005,1657.560059,1657.560059,3842940000,1567
2019-12-18,1660.48999,1663.390015,1654.72998,1661.72998,1661.72998,4029950000,1568
2019-12-19,1662.52002,1667.22998,1660.619995,1667.089966,1667.089966,3784360000,1569
2019-12-20,1670.599976,1674.430054,1668.859985,1671.900024,1671.900024,6457480000,1570
2019-12-23,1673.97998,1675.310059,1666.189941,1674.140015,1674.140015,3064530000,1571
2019-12-24,1676.22998,1678.089966,1673.73999,1678.01001,1678.01001,1296530000,1572
2019-12-26,1680.219971,1680.359985,1675.099976,1677.670044,1677.670044,2164540000,1573
2019-12-27,1681.25,1681.680054,1666.430054,1669.030029,1669.030029,2429150000,1574
2019-12-30,1669.880005,1670.219971,1658.050049,1664.150024,1664.150024,3021720000,1575
2019-12-31,1660.050049,1673.339966,1659.829956,1668.469971,1668.469971,2894760000,1576
2020-01-02,1675.900024,1678.140015,1653.52002,1666.77002,1666.77002,3459930000,1577
2020-01-03,1655.02002,1664.040039,1648.540039,1660.869995,1660.869995,3484700000,1578
2020-01-06,1650.660034,1664.849976,1645.51001,1663.26001,1663.26001,3702460000,1579
2020-01-07,1659.72998,1662.099976,1653.329956,1658.310059,1658.310059,3435910000,1580
2020-01-08,1658.469971,1669.290039,1658.22998,1663.589966,1663.589966,3726840000,1581
2020-01-09,1669.859985,1671.819946,1663.780029,1664.98999,1664.98999,3641230000,1582
2020-01-10,1665.469971,1666.75,1654.01001,1657.640015,1657.640015,3214580000,1583
2020-01-13,1658.97998,1669.609985,1652.319946,1669.609985,1669.609985,3459390000,1584
2020-01-14,1668.390015,1684.339966,1662.859985,1675.73999,1675.73999,3687620000,1585
2020-01-15,1673.689941,1688.119995,1673.400024,1682.400024,1682.400024,3721490000,1586
2020-01-16,1691.819946,1706.170044,1691.819946,1705.219971,1705.219971,3540580000,1587
2020-01-17,1712.930054,1715.079956,1697.689941,1699.640015,1699.640015,3726220000,1588
2020-01-21,1695.449951,1695.449951,1684.26001,1685.900024,1685.900024,4104840000,1589
2020-01-22,1691.069946,1694.369995,1682.939941,1684.459961,1684.459961,3623780000,1590
2020-01-23,1680.540039,1687.849976,1666.469971,1685.01001,1685.01001,3766710000,1591
2020-01-24,1687.810059,1689.150024,1653.189941,1662.22998,1662.22998,3708780000,1592
2020-01-27,1660.819946,1660.819946,1632.26001,1644.140015,1644.140015,3831050000,1593
2020-01-28,1651.130005,1661.189941,1651.130005,1658.310059,1658.310059,3531570000,1594
2020-01-29,1661.079956,1663.77002,1649,1649.219971,1649.219971,3600250000,1595
2020-01-30,1641.469971,1648.430054,1630.939941,1648.219971,1648.219971,3790350000,1596
2020-01-31,1643.689941,1643.689941,1610.640015,1614.060059,1614.060059,4529700000,1597
2020-02-03,1618.800049,1636.880005,1618.800049,1632.209961,1632.209961,3760460000,1598
2020-02-04,1644.420044,1661,1644.420044,1656.77002,1656.77002,3996900000,1599
2020-02-05,1667.949951,1682.959961,1667.380005,1681.920044,1681.920044,4121480000,1600
2020-02-06,1685.439941,1689.170044,1677.290039,1677.459961,1677.459961,3887250000,1601
2020-02-07,1673.530029,1673.530029,1654.310059,1656.780029,1656.780029,3733920000,1602
2020-02-10,1654.920044,1667.699951,1653.670044,1667.670044,1667.670044,3462730000,1603
2020-02-11,1674.5,1686.01001,1674,1677.51001,1677.51001,3762940000,1604
2020-02-12,1684.390015,1690.060059,1683.02002,1689.380005,1689.380005,3930910000,1605
2020-02-13,1684.579956,1696.540039,1680.380005,1693.73999,1693.73999,3500890000,1606
2020-02-14,1694.869995,1695.170044,1683.469971,1687.579956,1687.579956,3419700000,1607
2020-02-18,1686.030029,1687.380005,1674.599976,1683.52002,1683.52002,3750400000,1608
2020-02-19,1685.329956,1698.160034,1685.329956,1692.569946,1692.569946,3614200000,1609
2020-02-20,1689.420044,1698.910034,1677.619995,1696.069946,1696.069946,4019180000,1610
2020-02-21,1694.72998,1694.72998,1673.199951,1678.609985,1678.609985,3908780000,1611
2020-02-24,1676.650024,1676.650024,1620.140015,1628.099976,1628.099976,4851160000,1612
2020-02-25,1630.869995,1633.109985,1568.969971,1571.900024,1571.900024,5596760000,1613
2020-02-26,1572.27002,1588.319946,1551.390015,1552.76001,1552.76001,5484650000,1614
2020-02-27,1545.25,1553.97998,1495.890015,1497.869995,1497.869995,7064710000,1615
2020-02-28,1496.829956,1496.829956,1448.209961,1476.430054,1476.430054,8569570000,1616
2020-03-02,1476.589966,1518.51001,1463.060059,1518.48999,1518.48999,6381330000,1617
2020-03-03,1518.52002,1539.73999,1472.73999,1486.079956,1486.079956,6376510000,1618
2020-03-04,1500.150024,1531.199951,1494.579956,1531.199951,1531.199951,5073020000,1619
2020-03-05,1522.849976,1522.849976,1462.920044,1478.819946,1478.819946,5579290000,1620
2020-03-06,1476.630005,1476.630005,1417.27002,1449.219971,1449.219971,6555240000,1621
2020-03-09,1396.23999,1396.23999,1310.76001,1313.439941,1313.439941,8441290000,1622
2020-03-10,1329.880005,1351.47998,1288.930054,1350.900024,1350.900024,7642040000,1623
2020-03-11,1349.23999,1349.23999,1249.280029,1264.300049,1264.300049,7431200000,1624
2020-03-12,1253.869995,1253.869995,1121.719971,1122.930054,1122.930054,8850810000,1625
2020-03-13,1153.76001,1210.130005,1109.390015,1210.130005,1210.130005,8299070000,1626
2020-03-16,1174.969971,1174.969971,1035.189941,1037.420044,1037.420044,7805450000,1627
2020-03-17,1043.869995,1106.680054,1011.950012,1106.51001,1106.51001,8370250000,1628
2020-03-18,1057.650024,1062.880005,966.219971,991.159973,991.159973,8799300000,1629
2020-03-19,988.710022,1069.150024,968.859985,1058.75,1058.75,7956100000,1630
2020-03-20,1064.719971,1087.719971,1009.530029,1013.890015,1013.890015,9053950000,1631
2020-03-23,1014.080017,1017.890015,966.419983,1002.400024,1002.400024,7411380000,1632
2020-03-24,1041.069946,1096.540039,1041.069946,1096.540039,1096.540039,7563150000,1633
2020-03-25,1100.140015,1146.810059,1075.849976,1110.369995,1110.369995,8300010000,1634
2020-03-26,1116.300049,1180.319946,1116.300049,1180.319946,1180.319946,7766990000,1635
2020-03-27,1163.920044,1163.920044,1125.680054,1131.98999,1131.98999,6201670000,1636
2020-03-30,1134.140015,1158.640015,1119.949951,1158.319946,1158.319946,5751120000,1637
2020-03-31,1155.680054,1164.630005,1130.339966,1153.099976,1153.099976,6576210000,1638
2020-04-01,1127.72998,1127.72998,1064.599976,1071.98999,1071.98999,5964000000,1639
2020-04-02,1071.459961,1102.359985,1055.599976,1085.810059,1085.810059,6464190000,1640
2020-04-03,1082.900024,1082.900024,1035.390015,1052.050049,1052.050049,6096970000,1641
2020-04-06,1085.880005,1139.930054,1085.880005,1138.780029,1138.780029,6403840000,1642
2020-04-07,1158.170044,1190.97998,1133.550049,1139.170044,1139.170044,7050410000,1643
2020-04-08,1151.01001,1197.170044,1147.26001,1191.660034,1191.660034,5875710000,1644
2020-04-09,1212.660034,1250.130005,1212.660034,1246.72998,1246.72998,7899550000,1645
2020-04-13,1240.910034,1240.939941,1200.920044,1212.040039,1212.040039,5319530000,1646
2020-04-14,1232.319946,1251.880005,1224.150024,1237.329956,1237.329956,5615730000,1647
2020-04-15,1221.709961,1221.709961,1176.030029,1183.97998,1183.97998,5208000000,1648
2020-04-16,1185.099976,1187.839966,1154.52002,1178.089966,1178.089966,5228810000,1649
2020-04-17,1191.849976,1231.930054,1191.849976,1229.099976,1229.099976,5804810000,1650
2020-04-20,1220.630005,1233.859985,1202.219971,1213.349976,1213.349976,5228630000,1651
2020-04-21,1192.219971,1195.880005,1173.910034,1185.089966,1185.089966,5121010000,1652
2020-04-22,1203.01001,1213.339966,1196.540039,1201.52002,1201.52002,5084920000,1653
2020-04-23,1203.660034,1232.589966,1203.660034,1214.060059,1214.060059,5773530000,1654
2020-04-24,1216.680054,1238.310059,1210.619995,1233.050049,1233.050049,5382810000,1655
2020-04-27,1243.469971,1289.180054,1243.469971,1281.880005,1281.880005,5203930000,1656
2020-04-28,1301.219971,1316.709961,1282.77002,1298.079956,1298.079956,5691160000,1657
2020-04-29,1314.040039,1373.390015,1314.040039,1360.76001,1360.76001,6645640000,1658
2020-04-30,1354.800049,1354.800049,1310.449951,1310.660034,1310.660034,6544980000,1659
2020-05-01,1280.579956,1281.079956,1241.910034,1260.47998,1260.47998,4759810000,1660
2020-05-04,1254.880005,1263.969971,1234.01001,1263.969971,1263.969971,4735930000,1661
2020-05-05,1271.219971,1302.449951,1269.98999,1273.51001,1273.51001,5140290000,1662
2020-05-06,1278.900024,1284.920044,1262.560059,1263.01001,1263.01001,4892570000,1663
2020-05-07,1268.349976,1290.920044,1268.349976,1282.930054,1282.930054,5178790000,1664
2020-05-08,1294.280029,1330.109985,1294.280029,1329.640015,1329.640015,4876030000,1665
2020-05-11,1320.369995,1333.849976,1303.530029,1321.23999,1321.23999,4819730000,1666
2020-05-12,1322.670044,1326.890015,1275.540039,1275.540039,1275.540039,5119630000,1667
2020-05-13,1272.900024,1272.900024,1212.75,1233.25,1233.25,6151650000,1668
2020-05-14,1226.660034,1237.560059,1181.089966,1237.550049,1237.550049,5651130000,1669
2020-05-15,1236.25,1259.280029,1225.550049,1256.98999,1256.98999,5507700000,1670
2020-05-18,1290.900024,1338.349976,1290.900024,1333.689941,1333.689941,6373670000,1671
2020-05-19,1330.27002,1339.119995,1307.27002,1307.719971,1307.719971,4984330000,1672
2020-05-20,1322.780029,1353.380005,1322.780029,1346.930054,1346.930054,5005380000,1673
2020-05-21,1345.719971,1354.650024,1333.98999,1347.560059,1347.560059,4976620000,1674
2020-05-22,1349.400024,1355.77002,1338.130005,1355.530029,1355.530029,3970860000,1675
2020-05-26,1361.160034,1406.77002,1361.160034,1393.069946,1393.069946,5848500000,1676
2020-05-27,1398.5,1438.959961,1382.030029,1436.359985,1436.359985,6398000000,1677
2020-05-28,1437.839966,1450.369995,1396.949951,1400.670044,1400.670044,5447020000,1678
2020-05-29,1399.050049,1399.050049,1372.709961,1394.040039,1394.040039,7297550000,1679
2020-06-01,1396.290039,1419.939941,1395.51001,1405.369995,1405.369995,4684170000,1680
2020-06-02,1409.160034,1421.119995,1403.689941,1418.209961,1418.209961,5197150000,1681
2020-06-03,1425.369995,1463.550049,1425.369995,1452.089966,1452.089966,6005560000,1682
2020-06-04,1450.160034,1460.089966,1439.109985,1452.060059,1452.060059,6451290000,1683
2020-06-05,1460.180054,1525.560059,1460.180054,1507.150024,1507.150024,8639300000,1684
2020-06-08,1510.589966,1537.619995,1510.589966,1536.890015,1536.890015,8498300000,1685
2020-06-09,1533.030029,1533.030029,1496.689941,1507.050049,1507.050049,6410930000,1686
2020-06-10,1506.939941,1506.939941,1465.939941,1467.390015,1467.390015,6598870000,1687
2020-06-11,1458.339966,1458.339966,1355.319946,1356.219971,1356.219971,7037320000,1688
2020-06-12,1366.959961,1412.910034,1349.390015,1387.680054,1387.680054,5845330000,1689
2020-06-15,1381.410034,1425.839966,1343.599976,1419.609985,1419.609985,5757480000,1690
2020-06-16,1432.349976,1473.75,1427.839966,1452.26001,1452.26001,5845810000,1691
2020-06-17,1453.329956,1456.76001,1424.589966,1426.530029,1426.530029,4560450000,1692
2020-06-18,1424.719971,1439.73999,1412.27002,1427.329956,1427.329956,4448690000,1693
2020-06-19,1430.650024,1443.800049,1409.469971,1418.630005,1418.630005,8346650000,1694
2020-06-22,1417.670044,1433.530029,1400.97998,1433.530029,1433.530029,4686690000,1695
2020-06-23,1436.459961,1454.119995,1436.459961,1439.339966,1439.339966,4711850000,1696
2020-06-24,1437.199951,1437.199951,1374.400024,1389.73999,1389.73999,5597680000,1697
2020-06-25,1388.410034,1413.709961,1375.369995,1413.310059,1413.310059,4847690000,1698
2020-06-26,1411.369995,1411.369995,1375.589966,1378.780029,1378.780029,8107850000,1699
2020-06-29,1383.040039,1427.089966,1381.040039,1421.209961,1421.209961,4473970000,1700
2020-06-30,1418.550049,1444.119995,1413.180054,1441.369995,1441.369995,4705850000,1701
2020-07-01,1443.290039,1451.459961,1423.650024,1427.310059,1427.310059,4449230000,1702
2020-07-02,1433.390015,1459.410034,1428.550049,1431.859985,1431.859985,4197720000,1703
2020-07-06,1435.949951,1461.280029,1435.949951,1442.880005,1442.880005,4759160000,1704
2020-07-07,1441.300049,1441.300049,1414.23999,1416,1416,4571330000,1705
2020-07-08,1416.359985,1431.829956,1402.180054,1427.400024,1427.400024,4937310000,1706
2020-07-09,1427.439941,1427.829956,1384.099976,1398.920044,1398.920044,4843650000,1707
2020-07-10,1398.920044,1422.709961,1395.650024,1422.680054,1422.680054,4524190000,1708
2020-07-13,1427.359985,1452.319946,1403.060059,1403.569946,1403.569946,4902440000,1709
2020-07-14,1403.130005,1428.400024,1393.900024,1428.26001,1428.26001,4507140000,1710
2020-07-15,1432.5,1485.050049,1432.5,1478.27002,1478.27002,4686830000,1711
2020-07-16,1473.780029,1473.780029,1460.079956,1467.560059,1467.560059,3972860000,1712
2020-07-17,1467.869995,1482.400024,1464.709961,1473.319946,1473.319946,4012850000,1713
2020-07-20,1471.670044,1474.369995,1461.300049,1467.949951,1467.949951,3979340000,1714
2020-07-21,1472.130005,1496.72998,1472.130005,1487.51001,1487.51001,4556610000,1715
2020-07-22,1486.430054,1493.560059,1478.880005,1490.140015,1490.140015,4267160000,1716
2020-07-23,1489.329956,1507.23999,1477.22998,1490.199951,1490.199951,4296760000,1717
2020-07-24,1488.670044,1488.670044,1466.099976,1467.550049,1467.550049,3689410000,1718
2020-07-27,1468.22998,1484.660034,1464.47998,1484.650024,1484.650024,3970310000,1719
2020-07-28,1484.369995,1485.339966,1469.550049,1469.76001,1469.76001,4053180000,1720
2020-07-29,1471.369995,1501.859985,1471.369995,1500.630005,1500.630005,4478200000,1721
2020-07-30,1499.199951,1499.199951,1475.160034,1495.099976,1495.099976,4264920000,1722
2020-07-31,1495.150024,1495.150024,1457.619995,1480.430054,1480.430054,5007530000,1723
2020-08-03,1485.48999,1507.930054,1483.369995,1506.800049,1506.800049,4438940000,1724
2020-08-04,1506.530029,1517.219971,1501.579956,1517.209961,1517.209961,4414380000,1725
2020-08-05,1521.790039,1546.400024,1521.790039,1546.23999,1546.23999,4535060000,1726
2020-08-06,1546.439941,1550.469971,1537.459961,1544.619995,1544.619995,4278930000,1727
2020-08-07,1542.52002,1569.26001,1539.52002,1569.180054,1569.180054,4110030000,1728
2020-08-10,1573.75,1593.829956,1573.75,1584.670044,1584.670044,4327920000,1729
2020-08-11,1587.569946,1603.599976,1570.699951,1575.099976,1575.099976,4880540000,1730
2020-08-12,1577.900024,1595.119995,1574.25,1583.25,1583.25,3772250000,1731
2020-08-13,1580.26001,1590.089966,1575.959961,1579.790039,1579.790039,3438730000,1732
2020-08-14,1575.780029,1583.47998,1567.880005,1577.880005,1577.880005,3200060000,1733
2020-08-17,1579.47998,1586.52002,1575.839966,1585.469971,1585.469971,3460330000,1734
2020-08-18,1585.540039,1585.540039,1566.51001,1569.77002,1569.77002,3669550000,1735
2020-08-19,1570.439941,1585.160034,1569.97998,1572.069946,1572.069946,3679480000,1736
2020-08-20,1567.77002,1570.380005,1554.459961,1564.300049,1564.300049,3431040000,1737
2020-08-21,1563.369995,1563.369995,1545.359985,1552.47998,1552.47998,3505010000,1738
2020-08-24,1559.959961,1568.72998,1554.099976,1568.469971,1568.469971,3743410000,1739
2020-08-25,1572.650024,1574.23999,1556.780029,1571.209961,1571.209961,3627650000,1740
2020-08-26,1570.719971,1572.569946,1559.72998,1560.189941,1560.189941,3780530000,1741
2020-08-27,1561.359985,1573.380005,1555.27002,1564.560059,1564.560059,3955890000,1742
2020-08-28,1570.459961,1578.339966,1567.130005,1578.339966,1578.339966,3868510000,1743
2020-08-31,1577.550049,1577.550049,1561.880005,1561.880005,1561.880005,4348280000,1744
2020-09-01,1561.099976,1578.579956,1554.189941,1578.579956,1578.579956,4101490000,1745
2020-09-02,1578.780029,1595.040039,1567.430054,1592.290039,1592.290039,4295640000,1746
2020-09-03,1592.469971,1592.469971,1538.530029,1544.680054,1544.680054,4911830000,1747
2020-09-04,1546.640015,1563.380005,1501.52002,1535.300049,1535.300049,4438720000,1748
